qid,text1,text2,label
25392,分期花呗提前还，有什么危害吗,花呗分期还，提前已还款第一个月分期，为什么还有***期,0
17223,商家使用花呗收款扣手续费,蚂蚁花呗商家发款会有手续费吗,1
31298,花呗逾期一周还款有影响吗,花呗逾期***天有影响吗,1
57321,我的借呗如何才能使用,请我怎么才能用借呗,1
30519,是不是支付宝花呗关闭另一个支付宝才能开通,如何关闭另一个帐号的花呗，开通这个帐号的花呗,0
45519,可以用花呗帮朋友代付款吗,代收可以使用花呗吗,1
45184,花呗还款期,会我还没注册花呗,0
11899,如果这个月我消费***，最低还款***，我还了***，剩下***挪到下月还,我还以为我下个月的额度，这个月即使还不完，还个最低，但是我还可以在下个月使用最新五百的额度,0
13254,淘宝账户被封了，支付宝里面的花呗作废了吗,淘宝被封会影响支付宝花呗吗,1
10760,我刚才点错了选的分期支付蚂蚁花呗，可以取消吗,可以把花呗分期付款取消吗,1
25930,密付能有花呗付款吗,蚂蚁花呗还款可以用密付吗,1
20024,昨天用花呗付款今天没有能量产生,和花呗付款后蚂蚁森林怎么不产生能量球,1
6341,扫码支付为什么花呗只能刷一百,为什么扫条码用花呗支付要多出来一笔费用,0
20537,我的意思，***的花呗我用不了，我上不去，我现在要用我的手机号,也就是我不用花呗了,0
31712,为什么用花呗交不成电费,我的蚂蚁花贝消费不了，连充话费都冲不成。什么时间可以用,0
50260,花呗分期后能一次还清，还清吗,花呗我把钱还上可以分期吗,0
51492,借呗服务密码什么意思,借呗提额为什么需要需支付密码,0
33991,花呗怎样解除以前的手机号,手机如何解绑花呗,1
53021,花呗只能付***以下,花呗能不能用于付账,0
28702,自助申请提升借呗额度,帮我提升借呗信誉度,1
35033,我想开通花呗收款，我是商家,个人可以开通花呗收款嘛,0
39825,为什么淘宝可以使用花呗，支付宝不可以,淘宝上可以用花呗，怎么支付宝上无法使用,0
34285,我的花呗提前还款了，银行卡也来短信扣钱了，但是花呗上的还款账单上面，还是显示没有还款,银行卡扣款但是花呗没还上,1
33679,我能否取消花呗支付,我能取消花呗付款吗,1
789,花呗什么时候可以开,花呗已经停用很久了，什么时候可以再用,1
22846,网商货跟借呗一样吗,网商贷喝蚂蚁借呗是一样的吗,1
53737,为什么花呗显示支付了？美团显示未支付,我用花呗支付了 但是显示没有付款,1
14347,借呗逾期协商,蚂蚁借呗逾期咋办,0
32313,使用花呗时需要短信验证吗,蚂蚁借呗第一次借款需要短信验证码吗,0
23814,商家不开通花呗收钱，收款时遇到信用卡付款的要手续费吗,商家手花呗收款要手续费吗,0
23793,借呗我已经还了 怎么负面记录还存在,我还了借呗，负面影响怎么还在,1
584,区别查看我的花呗临时额度,花呗临时额度的还款期,0
31336,开通花呗需要什么安全验证,花呗要什么银行卡,0
2644,借呗怎么要重新申请,可以在申请借呗,1
4647,开通蚂蚁借呗显示系统忙碌,为什么开通借呗会显示额度不够,0
21374,蚂蚁借呗可以最低还款吗,蚂蚁借呗可以预约还款嘛,0
30579,关闭了蚂蚁花呗怎样再次开启,我想关了我的蚂蚁花呗,0
31165,花呗分期购物是怎么还的,花呗怎么分期购物,0
53562,借呗没有了，怎么变网商袋,网商贷和蚂蚁借呗有什么不同,0
20661,朋友能带还？花呗,请朋友代还花呗,1
26680,蚂蚁借呗还款超几天就逾期,蚂蚁借呗多久未还款，算逾期,1
37139,有线电视缴费没有花呗付款方式,有线电视缴费花呗不行吗,1
23081,如何关闭花呗自动还款,花呗关闭自动扣款,1
58707,花呗不够我花，怎么办,我想分期买个手机可是花呗额度不够怎么办,1
30254,借呗一般要多久重新审核,蚂蚁借呗审核要多长时间呀,0
25136,我的借呗明天到期，但是我现在有点困难,是的，我这个借呗怎么处理,0
22015,花呗大于***才能使用，是什么意思,花呗必须要大于***才能分期吗,0
4448,我这个月借呗要还多少钱,我的借呗，借了***元，每月需还多少,1
5745,开通了花呗收钱为什么顾客不能用花呗付款,别人用花呗付款给我我用什么方式收钱,0
685,借呗最多只能分***期,借呗之前可以分***期还，现在怎么只能分***期了,1
11762,蚂蚁借呗的信用额度,蚂蚁借呗现在取消了吗,0
36543,每次默认付款方式是花呗，怎么改,把花呗设置默认方式,1
14118,自动还款花呗,花呗会自动扣款,1
1726,开通网商贷要关闭借呗吗,网商贷关闭后开启借呗,0
35982,我已经开通了花呗支付了，怎么不能用花呗付款,支付宝怎么开通蚂蚁花呗,0
12466,没有开通花呗！我怎么需要还款,刚才我用花呗买东西了，怎么我的花呗没有开，这怎么还款,1
30891,怎样把花呗的还款额弄回,花呗把钱用了，忘记还了，怎么反倍的,0
36318,花呗能不能重新开启,可以重新给我开通花呗吗,1
43308,花呗额度是负数，花呗就不能支付了吗,花呗为负数时还可以支付吗,0
47179,借呗怎么主动申请提额,借呗信任额度怎么提升,1
8054,不用花呗上面的金额不就不用还对吗,花呗上不消费用不用还款,1
10381,花呗怎么改支付宝,怎么将花呗改回支付宝,1
37984,之前逾期 过多久才能用蚂蚁花呗,之前逾期一次，现在要多久才能用花呗,1
24566,我的花呗怎么用不了了,为什么我的花呗用不了了,1
30700,客户不能用花呗支付了,花呗用不了了,0
43811,怎么用花呗分期,花呗分期 信用,0
56625,花呗的额度之前是多少我也没注意,花呗利息是多少,0
34105,蚂蚁借呗借五千利息还多少,借呗借五千。 一年还本金加利息是多少,1
10762,为啥我的不能用花呗充值话费,花呗交话费为什么不能交了,1
26026,我借呗申请不了,为什么不能申请借呗,1
11607,借呗身份证过期了能否开通,身份证过期是不是借呗也不能借了,0
5888,可是我支付宝绑定的就是澳洲的手机，那怎么办,我前两天换了支付宝的绑定手机，今天想使用借呗，可是一直收不到验证码，怎么办,0
34010,借呗授权不能借款,为什么 我借不了款了 借呗,1
32585,花呗分期每一期是多少时间,使用花呗分期一期是一个月吗,1
41623,关闭网商贷可以开借呗嘛,可以帮我永久关闭借呗吗,0
61798,多长时间蚂蚁花呗才可以用,多久才可以用花呗,1
20688,我这个支付宝账户有开通花呗吗,我这的花呗开通了吗,1
19151,我的钱显示退到花呗,花呗的退款金额,1
16470,在淘宝可以用花呗吗,淘宝能用花呗吗,1
23470,借呗利息分期是算一共借多少吗,借呗借两千***个月多少钱利息,0
32780,我身份证过期了，导致借呗停了吗,我的个人身份证过期了是不是也会影响借呗额度,0
18501,我没用过花呗,我没有用过花呗,1
22677,在借呗货款为什么办不了信用卡,我的借呗现在怎么用不了,0
14340,身份证过期申请蚂蚁借呗没有通过，更新身份证之后还能重新申请吗,身份证过期！借呗就没了！更新了还会回来吗,0
55430,借呗的钱能用于还房贷吗,蚂蚁借呗还钱本金能先还吗,0
24062,把花呗发出去的钱退回来,我在花呗转的账怎么能退回来吗,0
55633,花呗给手机交费不到账,我有花呗交电费怎么还不到帐,0
26852,花呗到底是***号还是***号还款,蚂蚁花呗最晚还款日是几号,1
59167,花呗盒子红包找不到了,我之前付款有送花呗红包的页面现在怎么找不到了,1
1725,我能改变花呗分期嘛,我花呗现在是***期的，现在能不能改回来,1
8793,花呗能延迟一到二天还款吗,花呗能到期第二天还么,1
31125,花呗显示号码是我现在的号码银行预留的号码也是这个可是为什么还是发到了老号码上,换号码了，银行也解绑了，支付宝设置号码也改了，花呗验证码还是发现我以前的号码上，怎么回事,1
35105,我想关闭花呗,我要取消花呗,1
31893,为什么显示让我用别的号登录花呗,为什么我用花呗提示我登陆另一个账号,1
599,蚂蚁借呗借款记录不对,怎么删借呗的记录,0
14290,我用了一个花呗,我是四号用了花呗,1
23256,为什么我买苏宁的苹果***不能用花呗分期,我为什么不能用花呗分期手机,0
9608,为什么的借呗不能用,我的借呗全部还清了，怎么又不能借款了,0
35670,我换手机号码了花呗,我换手机号了，这个手机号怎么还显示之前的花呗,0
54696,用这个花呗收款，但是我这个手机上面怎么开通，这个,怎么开花呗手机访问通讯录,0
5135,滴滴打车不扣花呗,花呗不能滴滴打车,1
35892,我想把这个花呗给注销了,注销另一个账号花呗,1
21434,蚂蚁借呗利息是怎么算,蚂蚁借呗提钱还清利息怎么算,0
7550,我昨天借呗逾期啦一天影响大吗,借呗逾期多长时间会影响真信,0
36085,蚂蚁借呗还款日;钱在网商银行活期上/能自动扣款吗,蚂蚁借呗 怎么 不能自动在卡里扣款,0
30066,我用花呗交电费:多交了一次怎办,花呗为啥交了电费,0
63121,花呗的花呗的款式，确认收货以后才扣的吗,使用花呗付款要点确认收货吗,0
21765,借呗是怎样用的,怎么才能在使用借呗,1
53212,无法开通蚂蚁花呗,蚂蚁开放平台如何开通花呗,0
29475,我的账号花呗咋登陆不了,嗨我花呗登不上,1
26207,线下花呗收款码,app收款码和花呗商家收款码通用么,0
34775,什么时候可以开通蚂蚁花呗了,我们蚂蚁花呗什么时候激活,1
2855,实名认证过期会影响借呗用不了吗,实名认证过期会影响借呗使用吗,1
3536,借呗提前还款了利息也一起还吗,借呗提前改卷利息要全收吗,1
3626,我花呗怎么额度用不了,现在如何用不了花呗支付,1
9660,怎么审核申请借呗,我申请大蚂蚁借呗多久才能审核通过,0
61189,哪里可以使用花呗,花呗可以用来消费住宾馆吗,0
10845,为何顾客不能使用花呗付款，已经开通了花呗收款,我开通的花呗收款怎么收不了钱,0
2616,花呗最低还款金额还够了剩下不还不影响信用吧,花呗临额度可以最低还款吗,0
3802,蚂蚁花呗分期会收利息吗,花呗分期有木有利息,1
233,信用卡，花呗服务费是什么意思,信用卡花呗服务费是什么鬼,1
12422,花呗能否转支付宝,另一个支付宝的花呗可以转来这个账户吗,0
33046,几号收货要还花呗,我花呗正常***号还款,0
47641,我刚还了一笔借呗,我蚂蚁借呗借了一千,0
25465,花呗冻结无法使用,花呗使用不起来,0
7577,花呗，这个月做分期，下个月的账单还能做分期吗,花呗账单分期点数多少,0
35208,能把借呗记录删了吗,蚂蚁借呗的借款记录怎样删除,1
51728,我的花呗三个月还是五十,我的花呗两个月都没更新了,0
28250,花呗现实支付宝账号存在风险,花呗提示你可以登记自己的支付宝账号,0
4073,到店用花呗送的抽奖,花呗支付之后的抽奖,1
51531,花呗分期后能去一次性还清吗,花呗分期能一次次还完吗,0
20094,花呗怎样去还钱,用花呗支付，怎样还款,1
13186,借呗怎么能用,怎么可以到借呗借款,1
31455,怎么提高蚂蚁花呗的信用额度,怎么提高我的花呗额度呀,1
27385,我花呗是几期分,花呗积分能,0
18554,要多少信誉积分才可以开通花呗,多少分可以重新开花呗,1
16410,如何开通余额宝自动还款花呗的业务,花呗可以自动在余额宝里扣款吗,0
3266,用花呗付小黄车押金能退吗,用花呗支付的共享单车押金，退还时是直接还花呗吗,0
21116,支付宝里除了蚂蚁借呗还有什么可以不用信用额度就可以借钱的,蚂蚁借呗可以借的金额怎么会变少,0
35736,花呗反现为什么没有,有花呗标志是什么样,0
4606,可以把两个支付宝合并一个花呗吗,同一个人可以有两个支付宝账号花呗也可以有两个吗,0
54896,花呗可以在哪线下支付,花呗可以线下用不,0
61472,为什么身边的朋友都有提额。而我用了这么久都不提额度。是不满足什么条件,我用借呗一年了，从来都没有提过额，这是怎么回事,0
